pais,country_slug,jugador,slug,posicion_listado,primary_position,secondary_positions,wikidata_id,wikidata_label,wikidata_description,enrichment_status,birth_date,height_cm,club,shirt_number,is_captain,attack,midfield,defense,goalkeeping,ovr
Paraguay,paraguay,Isidro Pitta,isidro-pitta,DELANTEROS,ST,"[""LW"",""RW""]",Q99096411,Isidro Pitta,Paraguayan footballer,matched,1999-08-14,183,,,false,82,57,25,2,77
Paraguay,paraguay,Julio Enciso,julio-enciso,DELANTEROS,ST,"[""LW"",""RW""]",Q85872272,Julio César Enciso,Paraguayan association football player,matched,2004-01-23,168,Club Libertad,,false,81,56,24,1,76
Paraguay,paraguay,Antonio Sanabria,antonio-sanabria,DELANTEROS,ST,[],Q10856523,Antonio Sanabria,footballer,matched,1996-03-04,180,Fc Barcelona,,false,92,67,35,12,87
Turquía,turquia,Ugurcan Cakir,ugurcan-cakir,ARQUEROS,GK,[],Q19610875,Uğurcan Çakır,Turkish association football player (born 1996),matched,1996-04-05,191,1461 Trabzon,,false,11,21,33,82,75
Turquía,turquia,Altay Bayindir,altay-bayindir,ARQUEROS,GK,[],Q57415806,Altay Bayındır,Turkish association football player (born 1998),matched,1998-04-14,198,Manchester United F.C.,,false,18,28,40,89,82
Turquía,turquia,Mert Gunok,mert-gunok,ARQUEROS,GK,[],Q1401328,Mert Günok,Turkish association football player (born 1989),matched,1989-03-01,196,Fenerbahçe Istanbul,,false,11,21,33,82,75
Turquía,turquia,Ferdi Kadioglu,ferdi-kadioglu,DEFENSORES,CB,"[""LB"",""RB""]",Q26719541,Ferdi Kadıoğlu,Turkish association football player (born 1999),matched,1999-10-07,174,Brighton & Hove Albion F.C.,,false,41,60,85,10,79
Turquía,turquia,Merih Demiral,merih-demiral,DEFENSORES,CB,[],Q29047921,Merih Demiral,Turkish association football player (born 1998),matched,1998-03-05,192,Al Ahli FC,,false,33,52,77,2,71
Turquía,turquia,Zeki Celik,zeki-celik,DEFENSORES,CB,[],Q50628268,Zeki Çelik,Turkish association football player (born 1997),matched,1997-02-17,180,Lille OSC,,false,34,53,78,3,72
Turquía,turquia,Ozan Kabak,ozan-kabak,DEFENSORES,CB,[],Q53280628,Ozan Kabak,Turkish association football player (born 2000),matched,2000-03-25,186,TSG 1899 Hoffenheim,,false,40,59,84,9,78
Turquía,turquia,Mert Muldur,mert-muldur,DEFENSORES,CB,[],Q53394040,Mert Müldür,Turkish association football player (born 1999),matched,1999-04-03,188,US Sassuolo Calcio,,false,35,54,79,4,73
Turquía,turquia,Abdulkerim Bardakci,abdulkerim-bardakci,DEFENSORES,CB,[],Q318069,Abdülkerim Bardakçı,Turkish association football player (born 1994),matched,1994-09-07,190,Konyaspor,,false,36,55,80,5,74
Turquía,turquia,Eren Elmali,eren-elmali,DEFENSORES,CB,[],Q98262284,Eren Elmalı,Turkish association football player (born 2000),matched,2000-07-07,180,Kasımpaşa S.K.,,false,36,55,80,5,74
Turquía,turquia,Caglar Soyuncu,caglar-soyuncu,DEFENSORES,CB,[],Q19612578,Çağlar Söyüncü,Turkish association football player (born 1996),matched,1996-05-23,185,Fenerbahçe Istanbul,,false,34,53,78,3,72
Turquía,turquia,Samet Akaydin,samet-akaydin,DEFENSORES,CB,[],Q69512938,Samet Akaydın,Turkish association football player (born 1994),matched,1994-03-13,190,Çaykur Rizespor,,false,37,56,81,6,75
Turquía,turquia,Arda Guler,arda-guler,MEDIOCAMPISTAS,CAM,[],Q108159340,Αrda Güler,Turkish association football player (born 2005),matched,2005-02-25,176,Real Madrid Club de Fútbol,,false,78,87,46,10,83
Turquía,turquia,Can Uzun,can-uzun,MEDIOCAMPISTAS,CAM,[],Q118799181,Can Uzun,Turkish association football player (born 2005),matched,2005-11-11,186,Eintracht Frankfurt,,false,73,82,41,5,78
Turquía,turquia,Orkun Kokcu,orkun-kokcu,MEDIOCAMPISTAS,CM,[],Q56788302,Orkun Kökçü,Turkish-Dutch association football player (born 2000),matched,2000-12-29,175,S.L. Benfica,,false,61,82,63,8,80
Turquía,turquia,Hakan Calhanoglu,hakan-calhanoglu,MEDIOCAMPISTAS,CM,[],Q763465,Hakan Çalhanoğlu,Turkish association football player (born 1994),matched,1994-02-08,176,Inter Milan,,false,57,78,59,4,76
Turquía,turquia,Ismail Yuksek,ismail-yuksek,MEDIOCAMPISTAS,CM,[],Q97320541,İsmail Yüksek,Turkish association football player (born 1999),matched,1999-01-26,183,Fenerbahçe Istanbul,,false,59,80,61,6,78
Turquía,turquia,Kaan Ayhan,kaan-ayhan,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q3191617,Kaan Ayhan,Turkish association football player (born 1994),matched,1994-11-10,184,Eintracht Frankfurt,,false,60,81,62,7,79
Turquía,turquia,Salih Ozcan,salih-ozcan,MEDIOCAMPISTAS,CM,[],Q26965570,Salih Özcan,Turkish-German association football player (born 1998),matched,1998-01-11,180,1. FC Köln,,false,60,81,62,7,79
Turquía,turquia,Kenan Yildiz,kenan-yildiz,DELANTEROS,RW,"[""ST""]",Q113184832,Kenan Yıldız,Turkish association football player (born 2005),matched,2005-05-04,185,Juventus FC,,false,78,66,31,2,76
Turquía,turquia,Baris Alper Yilmaz,baris-alper-yilmaz,DELANTEROS,ST,[],Q107352615,Barış Alper Yılmaz,Turkish association football player (born 2000),matched,2000-05-23,186,,,false,83,58,26,3,78
Turquía,turquia,Kerem Akturkoglu,kerem-akturkoglu,DELANTEROS,RW,[],Q97725322,Kerem Aktürkoğlu,Turkish association football player (born 1998),matched,1998-10-21,173,S.L. Benfica,,false,87,75,40,11,85
Turquía,turquia,Yunus Akgun,yunus-akgun,DELANTEROS,ST,"[""LW"",""RW""]",Q56043430,Yunus Akgün,Turkish association football player (born 2000),matched,2000-07-07,173,Galatasaray S.K.,,false,90,65,33,10,85
Turquía,turquia,Oguz Aydin,oguz-aydin,DELANTEROS,ST,"[""LW"",""RW""]",Q109282705,Oğuz Aydın,Turkish-Dutch association football player (born 2000),matched,2000-10-27,183,,,false,79,54,22,1,74
Turquía,turquia,Deniz Gul,deniz-gul,DELANTEROS,ST,[],Q123174990,Deniz Gül,Turkish association football player (born 2004),matched,2004-07-02,190,FC Porto,,false,88,63,31,8,83
Turquía,turquia,Irfan Can Kahveci,irfan-can-kahveci,DELANTEROS,ST,"[""LW"",""RW""]",Q17708749,İrfan Kahveci,Turkish association football player (born 1995),matched,1995-07-15,175,Gençlerbirliği S.K.,,false,82,57,25,2,77
Alemania,alemania,Oliver Baumann,oliver-baumann,ARQUEROS,GK,[],Q129116,Oliver Baumann,German footballer,matched,1990-06-02,187,TSG 1899 Hoffenheim,,false,14,24,36,85,78
Alemania,alemania,Manuel Neuer,manuel-neuer,ARQUEROS,GK,[],Q107365,Manuel Neuer,German association football player,matched,1986-03-27,193,FC Bayern Munich,,false,16,26,38,87,80
Alemania,alemania,Alexander Nübel,alexander-nubel,ARQUEROS,GK,[],Q20435178,Alexander Nübel,German association football player,matched,1996-09-30,193,Schalke 04,,false,12,22,34,83,76
Alemania,alemania,Waldemar Anton,waldemar-anton,DEFENSORES,CB,[],Q23559699,Waldemar Anton,German-Uzbek footballer (born 1996),matched,1996-07-20,182,Hannover 96,,false,36,55,80,5,74
Alemania,alemania,Nathaniel Brown,nathaniel-brown,DEFENSORES,CB,"[""LB"",""RB""]",,,,unmatched,,,,,false,32,51,76,1,70
Alemania,alemania,Joshua Kimmich,joshua-kimmich,DEFENSORES,CB,[],Q13865408,Joshua Kimmich,German association football player (born 1995),matched,1995-02-08,177,FC Bayern Munich,,false,42,61,86,11,80
Alemania,alemania,David Raum,david-raum,DEFENSORES,CB,"[""LB"",""RB""]",Q28540571,David Raum,German association football player,matched,1998-04-22,180,RB Leipzig,,false,39,58,83,8,77
Alemania,alemania,Antonio Rüdiger,antonio-rudiger,DEFENSORES,CB,[],Q96755,Antonio Rüdiger,German association football player (born 1993),matched,1993-03-03,190,Real Madrid Club de Fútbol,,false,45,64,89,14,83
Alemania,alemania,Nico Schlotterbeck,nico-schlotterbeck,DEFENSORES,CB,[],Q62015814,Nico Schlotterbeck,German association football player,matched,1999-12-01,191,Borussia Dortmund,,false,45,64,89,14,83
Alemania,alemania,Jonathan Tah,jonathan-tah,DEFENSORES,CB,[],Q14640027,Jonathan Tah,German footballer (born 1996),matched,1996-02-11,193,FC Bayern Munich,,false,42,61,86,11,80
Alemania,alemania,Malick Thiaw,malick-thiaw,DEFENSORES,CB,[],Q87268125,Malick Thiaw,German footballer,matched,2001-08-08,194,Newcastle United F.C.,,false,41,60,85,10,79
Alemania,alemania,Pascal Grob,pascal-grob,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",,,,unmatched,,,,,false,54,75,56,1,73
Alemania,alemania,Felix Nmecha,felix-nmecha,MEDIOCAMPISTAS,CM,[],Q60889488,Felix Nmecha,German association football player,matched,2000-10-10,190,Manchester City F.C.,,false,66,87,68,13,85
Alemania,alemania,Aleksandar Pavlović,aleksandar-pavlovic,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q121068701,Aleksandar Pavlović,German footballer (born 2004),matched,2004-05-03,188,FC Bayern Munich,,false,67,88,69,14,86
Alemania,alemania,Angelo Stiller,angelo-stiller,MEDIOCAMPISTAS,CM,[],Q68676722,Angelo Stiller,German footballer,matched,2001-04-04,183,VfB Stuttgart,,false,64,85,66,11,83
Alemania,alemania,Nadiem Amiri,nadiem-amiri,MEDIOCAMPISTAS,CM,[],Q19274473,Nadiem Amiri,German association football player,matched,1996-10-27,178,TSG 1899 Hoffenheim,,false,63,84,65,10,82
Alemania,alemania,Leon Goretzka,leon-goretzka,MEDIOCAMPISTAS,CM,[],Q520721,Leon Goretzka,German association football player,matched,1995-02-06,189,FC Bayern Munich,,false,67,88,69,14,86
Alemania,alemania,Jamal Musiala,jamal-musiala,MEDIOCAMPISTAS,CAM,[],Q96072055,Jamal Musiala,German association football player,matched,2003-02-26,184,FC Bayern Munich,,false,78,87,46,10,83
Alemania,alemania,Florian Wirtz,florian-wirtz,MEDIOCAMPISTAS,CM,[],Q94699949,Florian Wirtz,German association football player (born 2003),matched,2003-05-03,176,Liverpool F.C.,,false,66,87,68,13,85
Alemania,alemania,Maximilian Beier,maximilian-beier,DELANTEROS,ST,[],Q80314837,Maximilian Beier,German footballer (born 2002),matched,2002-10-17,182,Borussia Dortmund,,false,91,66,34,11,86
Alemania,alemania,Kai Havertz,kai-havertz,DELANTEROS,ST,[],Q27310755,Kai Havertz,German association football player (born 1999),matched,1999-06-11,193,Arsenal F.C.,,false,92,67,35,12,87
Alemania,alemania,Lennart Karl,lennart-karl,DELANTEROS,ST,"[""LW"",""RW""]",Q130776450,Lennart Karl,German association football player,matched,2008-02-22,168,,,false,79,54,22,1,74
Alemania,alemania,Jamie Leweling,jamie-leweling,DELANTEROS,ST,"[""LW"",""RW""]",Q65964628,Jamie Leweling,German association football player,matched,2001-02-26,184,SpVgg Greuther Fürth,,false,86,61,29,6,81
Alemania,alemania,Leroy Sané,leroy-sane,DELANTEROS,RW,[],Q16499882,Leroy Sané,German association football player,matched,1996-01-11,183,Galatasaray S.K.,,false,82,70,35,6,80
Alemania,alemania,Deniz Undav,deniz-undav,DELANTEROS,ST,[],Q55955918,Deniz Undav,German association football player,matched,1996-07-19,178,VfB Stuttgart,,false,90,65,33,10,85
Alemania,alemania,Nick Woltemade,nick-woltemade,DELANTEROS,ST,[],Q84158344,Nick Woltemade,German association football player (born 2002),matched,2002-02-14,198,Newcastle United F.C.,,false,87,62,30,7,82
Costa De Marfil,costa-de-marfil,Yahia Fofana,yahia-fofana,ARQUEROS,GK,[],Q105161343,Yahia Fofana,Ivorian and French footballer,matched,2000-08-21,194,,,false,10,20,32,81,74
Costa De Marfil,costa-de-marfil,Mohamed Koné,mohamed-kone,ARQUEROS,GK,[],Q109418528,Mohamed Koné,Ivorian footballer (born 2003),matched,2003-08-21,,,,false,5,15,27,76,69
Costa De Marfil,costa-de-marfil,Alban Lafont,alban-lafont,ARQUEROS,GK,[],Q21590318,Alban Lafont,French association football player (born 1999),matched,1999-01-23,193,ACF Fiorentina,,false,17,27,39,88,81
Costa De Marfil,costa-de-marfil,Emmanuel Agbadou,emmanuel-agbadou,DEFENSORES,CB,[],Q69523791,Emmanuel Agbadou,Ivorian footballer (born 1997),matched,1997-06-17,192,US Monastir,,false,36,55,80,5,74
Costa De Marfil,costa-de-marfil,Clément Akpa,clement-akpa,DEFENSORES,CB,"[""LB"",""RB""]",Q123126696,Clément Akpa,Ivoirian and French footballer,matched,2001-11-24,181,,,false,34,53,78,3,72
Costa De Marfil,costa-de-marfil,Ousmane Diomande,ousmane-diomande,DEFENSORES,CB,[],Q116753805,Ousmane Diomande,Ivorian footballer,matched,2003-12-04,190,Sporting CP,,false,39,58,83,8,77
Costa De Marfil,costa-de-marfil,Guela Doué,guela-doue,DEFENSORES,CB,"[""LB"",""RB""]",Q116605365,Guéla Doué,Ivorian footballer,matched,2002-10-17,187,,,false,33,52,77,2,71
Costa De Marfil,costa-de-marfil,Ghislain Konan,ghislain-konan,DEFENSORES,CB,[],Q29158696,Ghislain Konan,Ivorian footballer,matched,1995-12-27,176,ASEC Mimosas,,false,33,52,77,2,71
Costa De Marfil,costa-de-marfil,Odilon Kossounou,odilon-kossounou,DEFENSORES,CB,[],Q64009388,Odilon Kossounou,Ivorian association football player,matched,2001-01-04,191,Atalanta BC,,false,34,53,78,3,72
Costa De Marfil,costa-de-marfil,Evan N’Dicka,evan-n-dicka,DEFENSORES,CB,[],Q28971436,Evan Ndicka,Ivorian-French footballer (born 1999),matched,1999-08-20,192,AJ Auxerre,,false,36,55,80,5,74
Costa De Marfil,costa-de-marfil,Wilfried Singo,wilfried-singo,DEFENSORES,CB,[],Q78255759,Wilfried Singo,Ivorian footballer,matched,2000-12-25,190,Torino FC,,false,35,54,79,4,73
Costa De Marfil,costa-de-marfil,Seko Fofana,seko-fofana,MEDIOCAMPISTAS,CM,[],Q18635274,Seko Fofana,Ivorian-French association football player,matched,1995-05-07,183,SC Bastia,,false,57,78,59,4,76
Costa De Marfil,costa-de-marfil,Parfait Guiagon,parfait-guiagon,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q97577478,Parfait Guiagon,Ivorian footballer,matched,2001-02-22,169,,,false,55,76,57,2,74
Costa De Marfil,costa-de-marfil,Christ Inao Oulaï,christ-inao-oulai,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q136038808,Christ Inao Oulaï,Ivorian association football player,matched,2006-04-06,173,,,false,49,70,51,1,68
Costa De Marfil,costa-de-marfil,Franck Kessié,franck-kessie,MEDIOCAMPISTAS,CM,[],Q18044401,Franck Kessié,Ivorian association football player (born 1996),matched,1996-12-19,183,Al Ahli FC,,false,53,74,55,1,72
Costa De Marfil,costa-de-marfil,Ibrahim Sangaré,ibrahim-sangare,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q30122326,Ibrahim Sangaré,French association football player,matched,1994-03-15,186,AJ Auxerre,,false,59,80,61,6,78
Costa De Marfil,costa-de-marfil,Jean-Michaël Seri,jean-michael-seri,MEDIOCAMPISTAS,CM,[],Q6171506,Jean Seri,Ivorian footballer,matched,1991-07-19,168,OGC Nice,,false,61,82,63,8,80
Costa De Marfil,costa-de-marfil,Simon Adingra,simon-adingra,DELANTEROS,ST,[],Q107742783,Simon Adingra,Ivorian association football player (born 2002),matched,2002-01-01,175,Sunderland A.F.C.,,false,86,61,29,6,81
Costa De Marfil,costa-de-marfil,Ange-Yoan Bonny,ange-yoan-bonny,DELANTEROS,ST,[],Q101067809,Ange-Yoan Bonny,Ivorian association football player (born 2003),matched,2003-10-25,189,,,false,82,57,25,2,77
Costa De Marfil,costa-de-marfil,Amad Diallo,amad-diallo,DELANTEROS,ST,[],Q72603655,Amad Diallo,Ivorian association football player (born 2002),matched,2002-07-11,173,Manchester United F.C.,,false,94,69,37,14,89
Costa De Marfil,costa-de-marfil,Oumar Diakité,oumar-diakite,DELANTEROS,ST,"[""LW"",""RW""]",Q110531201,Oumar Diakité,Ivorian footballer,matched,2003-12-20,182,,,false,82,57,25,2,77
Costa De Marfil,costa-de-marfil,Yan Diomande,yan-diomande,DELANTEROS,ST,"[""LW"",""RW""]",Q133698867,Yan Diomande,Ivorian footballer,matched,2006-11-14,180,,,false,78,53,21,1,73
Costa De Marfil,costa-de-marfil,Evann Guessand,evann-guessand,DELANTEROS,ST,[],Q98593672,Evann Guessand,Ivorian-French footballer (born 2001),matched,2001-07-01,185,Aston Villa F.C.,,false,88,63,31,8,83
Costa De Marfil,costa-de-marfil,Nicolas Pépé,nicolas-pepe,DELANTEROS,RW,[],Q20641306,Nicolas Pépé,Ivorian-French footballer (born 1995),matched,1995-05-29,183,Villarreal CF,,false,84,72,37,8,82
Costa De Marfil,costa-de-marfil,Bazoumana Touré,bazoumana-toure,DELANTEROS,ST,"[""LW"",""RW""]",Q125805788,Bazoumana Touré,Ivorian footballer,matched,2006-03-02,175,Hammarby Fotboll,,false,82,57,25,2,77
Costa De Marfil,costa-de-marfil,Elye Wahi,elye-wahi,DELANTEROS,ST,[],Q104215027,Elye Wahi,Ivorian association football player (born 2003),matched,2003-01-02,181,,,false,82,57,25,2,77
Curazao,curazao,Eloy Room,eloy-room,ARQUEROS,GK,[],Q862963,Eloy Room,Curaçaoan association football player,matched,1989-02-06,188,Columbus Crew,,false,8,18,30,79,72
Curazao,curazao,Tyrick Bodak,tyrick-bodak,ARQUEROS,GK,[],Q108858343,Tyrick Bodak,Curaçaoan footballer,matched,2002-02-15,190,SC Telstar,,false,13,23,35,84,77
Curazao,curazao,Trevor Doornbusch,trevor-doornbusch,ARQUEROS,GK,[],Q95223261,Trevor Doornbusch,Curaçaoan footballer,matched,1999-07-06,188,VVV-Venlo,,false,14,24,36,85,78
Curazao,curazao,Armando Obispo,armando-obispo,DEFENSORES,CB,[],Q27514541,Armando Obispo,Curaçaoan footballer,matched,1999-03-05,185,PSV Eindhoven,,false,41,60,85,10,79
Curazao,curazao,Joshua Brenet,joshua-brenet,DEFENSORES,CB,[],Q2342765,Joshua Brenet,Curaçaoan footballer,matched,1994-03-20,181,PSV Eindhoven,,false,40,59,84,9,78
Curazao,curazao,Riechedly Bazoer,riechedly-bazoer,DEFENSORES,CB,"[""LB"",""RB""]",Q3431767,Riechedly Bazoer,Curaçaoan footballer,matched,1996-10-12,184,AFC Ajax,,false,37,56,81,6,75
Curazao,curazao,Sherel Floranus,sherel-floranus,DEFENSORES,CB,[],Q20972384,Sherel Floranus,Curaçaoan footballer,matched,1998-08-23,181,Sparta Rotterdam,,false,40,59,84,9,78
Curazao,curazao,Shurandy Sambo,shurandy-sambo,DEFENSORES,CB,[],Q62714742,Shurandy Sambo,Curaçaoan association football player (born 2001),matched,2001-08-19,174,,,false,32,51,76,1,70
Curazao,curazao,Deveron Fonville,deveron-fonville,DEFENSORES,CB,[],Q116215237,Deveron Fonville,Curaçaoan footballer,matched,2003-05-16,188,N.E.C.,,false,40,59,84,9,78
Curazao,curazao,Roshon Van Eijma,roshon-van-eijma,DEFENSORES,CB,[],Q56787768,Roshon van Eijma,Curaçaoan footballer,matched,1998-06-09,186,Roda JC Kerkrade,,false,34,53,78,3,72
Curazao,curazao,Jurien Gaari,jurien-gaari,DEFENSORES,CB,[],Q32666318,Juriën Gaari,Curaçaoan association football player,matched,1993-12-23,181,Kozakken Boys,,false,36,55,80,5,74
Curazao,curazao,Leandro Bacuna,leandro-bacuna,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q249344,Leandro Bacuna,Curaçaoan footballer,matched,1991-08-21,187,Aston Villa F.C.,,false,59,80,61,6,78
Curazao,curazao,Juninho Bacuna,juninho-bacuna,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q19280531,Juninho Bacuna,Curaçaoan footballer,matched,1997-08-07,185,FC Groningen,,false,62,83,64,9,81
Curazao,curazao,Livano Comenencia,livano-comenencia,MEDIOCAMPISTAS,CM,[],Q108800542,Livano Comenencia,Curaçaoan footballer,matched,2004-02-03,191,Juventus F.C. Next Gen,,false,59,80,61,6,78
Curazao,curazao,Tahith Chong,tahith-chong,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q24961840,Tahith Chong,Curaçaoan association football player (born 1999),matched,1999-12-04,185,Manchester United F.C.,,false,66,87,68,13,85
Curazao,curazao,Ar’jany Martha,ar-jany-martha,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q98781677,Ar'jany Martha,Curaçaoan footballer,matched,2003-09-04,180,,,false,53,74,55,1,72
Curazao,curazao,Tyrese Noslin,tyrese-noslin,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q134657698,Tyrese Noslin,Curaçaoan footballer (born 2002),matched,2002-09-11,182,,,false,52,73,54,1,71
Curazao,curazao,Kevin Felida,kevin-felida,MEDIOCAMPISTAS,CM,[],Q46709013,Kevin Felida,Curacaoan footballer,matched,1999-11-11,172,FC Den Bosch,,false,57,78,59,4,76
Curazao,curazao,Godfried Roemeratore,godfried-roemeratore,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",,,,unmatched,,,,,false,54,75,56,1,73
Curazao,curazao,Sontje Hansen,sontje-hansen,DELANTEROS,ST,[],Q64224437,Sontje Hansen,Curaçaoan footballer,matched,2002-05-18,168,AFC Ajax,,false,88,63,31,8,83
Curazao,curazao,Gervane Kastaneer,gervane-kastaneer,DELANTEROS,ST,"[""LW"",""RW""]",Q14517123,Gervane Kastaneer,Curaçaoan footballer,matched,1996-06-09,176,ADO Den Haag,,false,86,61,29,6,81
Curazao,curazao,Kenji Gorré,kenji-gorre,DELANTEROS,ST,"[""LW"",""RW""]",Q19969384,Kenji Gorré,Curacaoan footballer,matched,1994-09-29,178,Swansea City A.F.C.,,false,84,59,27,4,79
Curazao,curazao,Jürgen Locadia,jurgen-locadia,DELANTEROS,ST,"[""LW"",""RW""]",Q1885,Jürgen Locadia,Curaçaoan footballer,matched,1993-11-07,191,Brighton & Hove Albion F.C.,,false,86,61,29,6,81
Curazao,curazao,Jeremy Antonisse,jeremy-antonisse,DELANTEROS,ST,"[""LW"",""RW""]",Q104531012,Jeremy Antonisse,Curaçaoan footballer,matched,2002-03-29,184,,,false,83,58,26,3,78
Curazao,curazao,Jearl Margaritha,jearl-margaritha,DELANTEROS,ST,"[""LW"",""RW""]",Q104780374,Jearl Margaritha,Curaçaoan footballer,matched,2000-04-10,181,,,false,79,54,22,1,74
